AUC,Precision,Recall,TN,TP,accuracy,loss,val_AUC,val_Precision,val_Recall,val_TN,val_TP,val_accuracy,val_loss
0.5038517713546753,0.28260868787765503,0.0037626628763973713,4963.0,13.0,0.5888060331344604,0.680852472782135,0.537421703338623,0.0,0.0,2495.0,0.0,0.5993273854255676,0.677562415599823
0.49904921650886536,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6777694821357727,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6760733723640442
0.5076990127563477,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6772997379302979,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6736757755279541
0.5040607452392578,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6777915358543396,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.674360990524292
0.49787500500679016,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6777077317237854,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6749733090400696
0.49951255321502686,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6775524616241455,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6748515963554382
0.49449244141578674,0.0,0.0,4996.0,0.0,0.5911726355552673,0.677517294883728,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6744164824485779
0.5020599365234375,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6769296526908875,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733711361885071
0.5031962394714355,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6774424910545349,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6754253506660461
0.501584529876709,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6774172186851501,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6746476888656616
0.4997221827507019,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6767925024032593,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733195185661316
0.49641016125679016,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6769012808799744,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6736811399459839
0.49602290987968445,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6767277121543884,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733707189559937
0.49941134452819824,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6765637397766113,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6734748482704163
0.49638134241104126,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6766389608383179,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733652949333191
0.4872300922870636,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6769124269485474,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733609437942505
0.4890488386154175,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6770360469818115,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6733256578445435
0.4944188892841339,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6766259670257568,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6735493540763855
0.49861884117126465,0.0,0.0,4996.0,0.0,0.5911726355552673,0.6765727996826172,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6734013557434082
0.4935718774795532,0.0,0.0,4996.0,0.0,0.5911726355552673,0.67669278383255,0.5,0.0,0.0,2495.0,0.0,0.5993273854255676,0.6734153628349304
