accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5343283414840698,0.5379059314727783,10.456311225891113,0.5337243676185608,0.5432835817337036,0.4939393997192383,0.5191552042961121,1.2946393489837646,0.48076921701431274,0.1515151560306549
0.5059701204299927,0.5177500247955322,1.4176054000854492,0.5054348111152649,0.5552238821983337,0.5181818008422852,0.4991551637649536,0.6973443031311035,0.5234375,0.4060606062412262
0.516417920589447,0.541728675365448,0.7622694969177246,0.5158501267433167,0.5343283414840698,0.6363636255264282,0.67044997215271,0.6618776321411133,0.6216216087341309,0.6969696879386902
