accuracy,auc_3,loss,precision_3,recall_3,val_accuracy,val_auc_3,val_loss,val_precision_3,val_recall_3
0.5910447835922241,0.6267209053039551,0.6694933772087097,0.5910447835922241,0.5910447835922241,0.6000000238418579,0.6241827607154846,0.6698607802391052,0.6000000238418579,0.6000000238418579
0.562686562538147,0.6097671985626221,0.6751477718353271,0.562686562538147,0.562686562538147,0.596969723701477,0.633898138999939,0.667372465133667,0.596969723701477,0.596969723701477
0.579104483127594,0.6239852905273438,0.6702863574028015,0.579104483127594,0.579104483127594,0.581818163394928,0.6334802508354187,0.6665594577789307,0.581818163394928,0.581818163394928
0.5761194229125977,0.6226498484611511,0.6704384088516235,0.5761194229125977,0.5761194229125977,0.5939394235610962,0.6359274983406067,0.6659238934516907,0.5939394235610962,0.5939394235610962
0.6104477643966675,0.634840726852417,0.6666890978813171,0.6104477643966675,0.6104477643966675,0.5848484635353088,0.6354223489761353,0.6667182445526123,0.5848484635353088,0.5848484635353088
0.5910447835922241,0.6321719884872437,0.6666918992996216,0.5910447835922241,0.5910447835922241,0.5939394235610962,0.6379063129425049,0.6656094193458557,0.5939394235610962,0.5939394235610962
0.5910447835922241,0.631373405456543,0.6671305298805237,0.5910447835922241,0.5910447835922241,0.596969723701477,0.6298025846481323,0.6675889492034912,0.596969723701477,0.596969723701477
0.5850746035575867,0.6270884275436401,0.6684041023254395,0.5850746035575867,0.5850746035575867,0.5909090638160706,0.6286501288414001,0.6681162714958191,0.5909090638160706,0.5909090638160706
0.5910447835922241,0.6364903450012207,0.6646514534950256,0.5910447835922241,0.5910447835922241,0.5939394235610962,0.63779616355896,0.6645820736885071,0.5939394235610962,0.5939394235610962
0.5940298438072205,0.6413366198539734,0.6634356379508972,0.5940298438072205,0.5940298438072205,0.5878787636756897,0.6403076648712158,0.6642267107963562,0.5878787636756897,0.5878787636756897
0.6074627041816711,0.6438237428665161,0.6623756289482117,0.6074627041816711,0.6074627041816711,0.5939394235610962,0.6326767802238464,0.6657894253730774,0.5939394235610962,0.5939394235610962
0.5925372838973999,0.6401024460792542,0.6628307700157166,0.5925372838973999,0.5925372838973999,0.5878787636756897,0.6436822414398193,0.6621266603469849,0.5878787636756897,0.5878787636756897
0.5910447835922241,0.6316752433776855,0.6667773127555847,0.5910447835922241,0.5910447835922241,0.6090909242630005,0.624164342880249,0.6705102920532227,0.6090909242630005,0.6090909242630005
0.595522403717041,0.6359801292419434,0.6647329926490784,0.595522403717041,0.595522403717041,0.5878787636756897,0.6440082788467407,0.6619080305099487,0.5878787636756897,0.5878787636756897
0.6029850840568542,0.6518957614898682,0.6586150527000427,0.6029850840568542,0.6029850840568542,0.596969723701477,0.6457622051239014,0.6609588861465454,0.596969723701477,0.596969723701477
0.595522403717041,0.6487826108932495,0.6589843034744263,0.595522403717041,0.595522403717041,0.6000000238418579,0.633916437625885,0.6653034090995789,0.6000000238418579,0.6000000238418579
0.5880597233772278,0.6409868597984314,0.6619557738304138,0.5880597233772278,0.5880597233772278,0.5848484635353088,0.6455280184745789,0.6600461602210999,0.5848484635353088,0.5848484635353088
0.6029850840568542,0.6563544273376465,0.6559351086616516,0.6029850840568542,0.6029850840568542,0.596969723701477,0.648296594619751,0.6592379212379456,0.596969723701477,0.596969723701477
0.611940324306488,0.6528224945068359,0.6571981906890869,0.611940324306488,0.611940324306488,0.5878787636756897,0.648007333278656,0.6587637662887573,0.5878787636756897,0.5878787636756897
0.6074627041816711,0.6588906049728394,0.6538442969322205,0.6074627041816711,0.6074627041816711,0.6212121248245239,0.6473691463470459,0.6589529514312744,0.6212121248245239,0.6212121248245239
0.5940298438072205,0.6587346792221069,0.653163731098175,0.5940298438072205,0.5940298438072205,0.5848484635353088,0.646758496761322,0.6580959558486938,0.5848484635353088,0.5848484635353088
0.6104477643966675,0.6569179892539978,0.6549448370933533,0.6104477643966675,0.6104477643966675,0.6030303239822388,0.6360652446746826,0.664094090461731,0.6030303239822388,0.6030303239822388
0.5985074639320374,0.6447761058807373,0.6596075296401978,0.5985074639320374,0.5985074639320374,0.6030303239822388,0.6357208490371704,0.6639637351036072,0.6030303239822388,0.6030303239822388
0.6164178848266602,0.6652450561523438,0.6507933735847473,0.6164178848266602,0.6164178848266602,0.6000000238418579,0.6371487379074097,0.663833737373352,0.6000000238418579,0.6000000238418579
0.6029850840568542,0.6627578735351562,0.6518023610115051,0.6029850840568542,0.6029850840568542,0.5909090638160706,0.653181791305542,0.6553809642791748,0.5909090638160706,0.5909090638160706
0.6089552044868469,0.6642782688140869,0.6497909426689148,0.6089552044868469,0.6089552044868469,0.6060606241226196,0.6570431590080261,0.6538335680961609,0.6060606241226196,0.6060606241226196
0.6134328246116638,0.6657540798187256,0.6482428908348083,0.6134328246116638,0.6134328246116638,0.5939394235610962,0.6408402323722839,0.6621896028518677,0.5939394235610962,0.5939394235610962
0.6104477643966675,0.6610057950019836,0.6517955660820007,0.6104477643966675,0.6104477643966675,0.5939394235610962,0.6446418762207031,0.6596596240997314,0.5939394235610962,0.5939394235610962
0.6014925241470337,0.6442002058029175,0.6612712740898132,0.6014925241470337,0.6014925241470337,0.5848484635353088,0.6463590860366821,0.6596291065216064,0.5848484635353088,0.5848484635353088
0.6223880648612976,0.6765671372413635,0.6447968482971191,0.6223880648612976,0.6223880648612976,0.6121212244033813,0.6619880795478821,0.6519324779510498,0.6121212244033813,0.6121212244033813
0.6074627041816711,0.6783393025398254,0.6432030200958252,0.6074627041816711,0.6074627041816711,0.6030303239822388,0.6582552790641785,0.6527357697486877,0.6030303239822388,0.6030303239822388
0.6358209252357483,0.6694754362106323,0.6482094526290894,0.6358209252357483,0.6358209252357483,0.6060606241226196,0.6575665473937988,0.6538774967193604,0.6060606241226196,0.6060606241226196
0.6104477643966675,0.667384684085846,0.649312436580658,0.6104477643966675,0.6104477643966675,0.5939394235610962,0.6449310779571533,0.659954309463501,0.5939394235610962,0.5939394235610962
0.6134328246116638,0.6851982474327087,0.6398802399635315,0.6134328246116638,0.6134328246116638,0.6090909242630005,0.663112998008728,0.6505095362663269,0.6090909242630005,0.6090909242630005
0.625373125076294,0.690141499042511,0.6357173919677734,0.625373125076294,0.625373125076294,0.6090909242630005,0.6612672805786133,0.6519063711166382,0.6090909242630005,0.6090909242630005
0.6507462859153748,0.6983036398887634,0.6323962807655334,0.6507462859153748,0.6507462859153748,0.6121212244033813,0.6473966836929321,0.6623631119728088,0.6121212244033813,0.6121212244033813
0.6313433051109314,0.6939452290534973,0.6325206160545349,0.6313433051109314,0.6313433051109314,0.6060606241226196,0.663007378578186,0.6488412618637085,0.6060606241226196,0.6060606241226196
0.6507462859153748,0.7058509588241577,0.6286044120788574,0.6507462859153748,0.6507462859153748,0.6121212244033813,0.6685078144073486,0.6486603021621704,0.6121212244033813,0.6121212244033813
0.658208966255188,0.6981098651885986,0.6312045454978943,0.658208966255188,0.658208966255188,0.6272727251052856,0.6679751873016357,0.6496084928512573,0.6272727251052856,0.6272727251052856
0.6626865863800049,0.7125617861747742,0.6242430806159973,0.6626865863800049,0.6626865863800049,0.6212121248245239,0.663374662399292,0.6537212133407593,0.6212121248245239,0.6212121248245239
0.6447761058807373,0.7027601003646851,0.6276858448982239,0.6447761058807373,0.6447761058807373,0.6363636255264282,0.6699861884117126,0.6464853286743164,0.6363636255264282,0.6363636255264282
0.6626865863800049,0.7224036455154419,0.6211691498756409,0.6626865863800049,0.6626865863800049,0.6545454263687134,0.6706106662750244,0.6473677158355713,0.6545454263687134,0.6545454263687134
0.6611940264701843,0.7160391807556152,0.617926299571991,0.6611940264701843,0.6611940264701843,0.6363636255264282,0.6699402928352356,0.6466343998908997,0.6363636255264282,0.6363636255264282
0.6656716465950012,0.7235230803489685,0.617445707321167,0.6656716465950012,0.6656716465950012,0.6212121248245239,0.6601239442825317,0.6510441303253174,0.6212121248245239,0.6212121248245239
0.6552239060401917,0.7237001657485962,0.611745297908783,0.6552239060401917,0.6552239060401917,0.6333333253860474,0.6713085174560547,0.6469871997833252,0.6333333253860474,0.6333333253860474
0.6522387862205505,0.7159333825111389,0.6178204417228699,0.6522387862205505,0.6522387862205505,0.6181818246841431,0.657180905342102,0.6530981063842773,0.6181818246841431,0.6181818246841431
0.674626886844635,0.738775908946991,0.6040000915527344,0.674626886844635,0.674626886844635,0.6454545259475708,0.6702892780303955,0.651146650314331,0.6454545259475708,0.6454545259475708
0.620895504951477,0.6994196772575378,0.6291875839233398,0.620895504951477,0.620895504951477,0.5878787636756897,0.6417630910873413,0.660621702671051,0.5878787636756897,0.5878787636756897
0.6716417670249939,0.7339752912521362,0.6100678443908691,0.6716417670249939,0.6716417670249939,0.5848484635353088,0.6452295780181885,0.6608316898345947,0.5848484635353088,0.5848484635353088
0.6611940264701843,0.7240866422653198,0.6141910552978516,0.6611940264701843,0.6611940264701843,0.6333333253860474,0.6716483235359192,0.6493582725524902,0.6333333253860474,0.6333333253860474
0.6970149278640747,0.7552438974380493,0.5990978479385376,0.6970149278640747,0.6970149278640747,0.6181818246841431,0.6640955209732056,0.6509753465652466,0.6181818246841431,0.6181818246841431
0.7044776082038879,0.7645912170410156,0.5874970555305481,0.7044776082038879,0.7044776082038879,0.6303030252456665,0.6656612157821655,0.6570848822593689,0.6303030252456665,0.6303030252456665
0.7014925479888916,0.7569737434387207,0.5899588465690613,0.7014925479888916,0.7014925479888916,0.6151515245437622,0.6615931987762451,0.6551082730293274,0.6151515245437622,0.6151515245437622
0.7074626684188843,0.7671028971672058,0.5837855339050293,0.7074626684188843,0.7074626684188843,0.6212121248245239,0.6692699193954468,0.6569512486457825,0.6212121248245239,0.6212121248245239
0.7074626684188843,0.7700790762901306,0.5799483060836792,0.7074626684188843,0.7074626684188843,0.6121212244033813,0.6561707854270935,0.6569868922233582,0.6121212244033813,0.6121212244033813
0.7014925479888916,0.7645968198776245,0.5807992815971375,0.7014925479888916,0.7014925479888916,0.6151515245437622,0.6631312966346741,0.6627811789512634,0.6151515245437622,0.6151515245437622
0.7089552283287048,0.7773491144180298,0.5724658370018005,0.7089552283287048,0.7089552283287048,0.6121212244033813,0.6597796082496643,0.6646721363067627,0.6121212244033813,0.6121212244033813
0.7104477882385254,0.7784706950187683,0.5713246464729309,0.7104477882385254,0.7104477882385254,0.6242424249649048,0.6576767563819885,0.6821948885917664,0.6242424249649048,0.6242424249649048
0.6671642065048218,0.7468066215515137,0.5946000218391418,0.6671642065048218,0.6671642065048218,0.5727272629737854,0.6352984309196472,0.6748762726783752,0.5727272629737854,0.5727272629737854
0.6925373077392578,0.7705034017562866,0.5763347744941711,0.6925373077392578,0.6925373077392578,0.6242424249649048,0.6626996994018555,0.6585362553596497,0.6242424249649048,0.6242424249649048
0.7238805890083313,0.7888315916061401,0.5626868605613708,0.7238805890083313,0.7238805890083313,0.5848484635353088,0.6224655508995056,0.7421793341636658,0.5848484635353088,0.5848484635353088
