AUC,Precision,Recall,TN,TP,accuracy,loss,val_AUC,val_Precision,val_Recall,val_TN,val_TP,val_accuracy,val_loss
0.7594133615493774,0.6650263667106628,0.5476121306419373,4043.0,1892.0,0.7022837400436401,0.5762372612953186,0.8192371129989624,0.683144748210907,0.6876499056816101,1963.0,1147.0,0.7470574378967285,0.5133098363876343
0.7919274568557739,0.6782582998275757,0.6717800498008728,3895.0,2321.0,0.7355342507362366,0.5438563823699951,0.8177045583724976,0.6984957456588745,0.6402877569198608,2034.0,1068.0,0.7451357245445251,0.5139620304107666
0.8144181966781616,0.6993725299835205,0.7096961140632629,3942.0,2452.0,0.7565968632698059,0.5171777606010437,0.8371819257736206,0.7158536314964294,0.7038369178771973,2029.0,1174.0,0.7693970799446106,0.48438888788223267
0.8177094459533691,0.6961880326271057,0.7030390501022339,3936.0,2429.0,0.7531653046607971,0.5147882103919983,0.8295056223869324,0.6139398813247681,0.8818944692611694,1570.0,1471.0,0.730482816696167,0.5366612076759338
0.8367767333984375,0.720588207244873,0.7516642808914185,3989.0,2597.0,0.7793160676956177,0.4878734052181244,0.858864963054657,0.7021489143371582,0.8423261642456055,1899.0,1405.0,0.793658435344696,0.4607623815536499
0.8529320359230042,0.7231102585792542,0.7725036144256592,3974.0,2669.0,0.7860608100891113,0.4652268588542938,0.8716475963592529,0.762077271938324,0.756594717502594,2101.0,1262.0,0.8078308701515198,0.44003355503082275
0.8725883364677429,0.7446520328521729,0.7959479093551636,4053.0,2750.0,0.8049935102462769,0.4344717562198639,0.8807177543640137,0.716315507888794,0.876498818397522,1916.0,1462.0,0.8114340901374817,0.43628787994384766
0.8798511624336243,0.7530375123023987,0.8251808881759644,4061.0,2851.0,0.8178913593292236,0.41838669776916504,0.8925348520278931,0.7910168170928955,0.7601918578147888,2160.0,1268.0,0.8234446048736572,0.41623565554618835
0.8893398642539978,0.7634294629096985,0.8350217342376709,4102.0,2885.0,0.8267660737037659,0.40323761105537415,0.883430004119873,0.6981900334358215,0.925059974193573,1828.0,1543.0,0.8097525835037231,0.4342504143714905
0.8968727588653564,0.7590330243110657,0.845151960849762,4069.0,2920.0,0.8270027041435242,0.38869401812553406,0.8947598338127136,0.7653276920318604,0.8681055307388306,2051.0,1448.0,0.8404996395111084,0.38670411705970764
0.9039996862411499,0.7666580677032471,0.8625180721282959,4089.0,2980.0,0.8364690542221069,0.3748490512371063,0.8991075754165649,0.7359022498130798,0.9388489127159119,1933.0,1566.0,0.8404996395111084,0.4131171405315399
0.9169790744781494,0.7840821743011475,0.88393634557724,4155.0,3054.0,0.8530351519584656,0.3464948832988739,0.8999801278114319,0.7983635067939758,0.8189448714256287,2150.0,1366.0,0.8445832133293152,0.4066905379295349
0.9252801537513733,0.7896613478660583,0.8975397944450378,4170.0,3101.0,0.8603715300559998,0.329232394695282,0.9084946513175964,0.7915326952934265,0.8854916095733643,2106.0,1477.0,0.8606774210929871,0.3683127760887146
0.9264042973518372,0.7883435487747192,0.8926193714141846,4168.0,3084.0,0.8581233024597168,0.32799476385116577,0.9137349128723145,0.7759315371513367,0.9238609075546265,2050.0,1541.0,0.8625990748405457,0.35916346311569214
0.9424423575401306,0.8048284649848938,0.9166425466537476,4228.0,3167.0,0.8750443458557129,0.2911495864391327,0.9128822684288025,0.7828149795532227,0.8902877569198608,2083.0,1485.0,0.8570742011070251,0.34756335616111755
0.9490741491317749,0.8154868483543396,0.9235889911651611,4274.0,3191.0,0.8833274245262146,0.26885560154914856,0.9124506711959839,0.7528195381164551,0.9604316353797913,1969.0,1602.0,0.8577948808670044,0.4031978249549866
0.9534372687339783,0.8210096955299377,0.9319826364517212,4294.0,3220.0,0.8891255259513855,0.25720685720443726,0.9205338954925537,0.79242342710495,0.9154676198959351,2095.0,1527.0,0.8700456619262695,0.36329221725463867
0.9600008726119995,0.8337206244468689,0.9345875382423401,4352.0,3229.0,0.897053599357605,0.24215160310268402,0.8999637365341187,0.8152318000793457,0.7380095720291138,2216.0,1231.0,0.8280086517333984,0.5397604703903198
0.9599241614341736,0.8319132328033447,0.9325615167617798,4345.0,3222.0,0.8953970074653625,0.2422773391008377,0.918462336063385,0.8190255165100098,0.8465228080749512,2183.0,1412.0,0.8635599613189697,0.43925291299819946
0.965395987033844,0.8403977155685425,0.9296671748161316,4386.0,3212.0,0.8990651965141296,0.22697915136814117,0.9261814951896667,0.8009529113769531,0.9070743322372437,2119.0,1513.0,0.8724477291107178,0.37651726603507996
